,0,1,2,3,4,5,6,7,8,9
agent_257,98914.1097737109,108055.04897919431,116967.46470454065,125657.07003675331,134129.43523566067,142389.99130459534,150444.03347180664,158296.72458483765,165953.0984200429,173418.062909368
agent_258,148812.1327618425,154077.16817528557,159210.57770339254,164215.65199329684,169095.59942595355,173853.54817279385,178492.54820096312,183015.57322842817,187425.5226302066,191725.22329694056
agent_259,287951.4000105892,286578.35546383593,285239.63703075144,283934.38655849406,282661.76734804315,281420.9636178535,280211.17998091853,279031.64093490696,277881.5903650457,276760.291059431
agent_260,316224.5934720157,317379.36198848934,318505.2612920511,319603.0131130239,320673.3211384723,321716.87146328454,322734.33302997646,323726.3580575011,324693.5824593376,325636.6262511282
agent_261,603612.4928196401,595151.5179256728,586902.0674040547,578858.853145477,571016.7192433637,563370.6386888033,555915.7101481069,548647.1548209279,541560.3133769283,534650.6429690288
agent_262,99929.8433198082,112045.78023189578,123858.81872118117,135376.53124823445,146606.30096211136,157555.32643314137,168230.62626739562,178639.0436057935,188787.25051073145,198681.75224304595
agent_263,317769.691462368,316833.5011650414,315920.715625148,315030.74972375185,314163.0329698906,313317.00913487596,312492.13589573663,311687.8844875758,310903.739364619,310139.1978697361
agent_264,99838.5333043456,100478.88453962716,101103.2269940267,101711.96088706623,102305.47643277979,102884.1540898505,103448.36480549445,103998.4702532473,104534.82306480633,105057.76705607638
agent_265,115429.30539438894,119009.59928671137,122500.38583172575,125903.90271311477,129222.33167246907,132457.7999078395,135612.38143732568,138688.0984285747,141686.92249504253,144610.77595984863
agent_266,15454.536916475196,22722.364341803237,29808.49608149808,36717.47452770056,43453.72851274796,50021.57614816919,56425.22759270488,62668.78775112719,68756.25890558894,74691.54328118914
agent_267,7332.416755617454,14481.523092344472,21451.901770653312,28248.020982004433,34874.23721307178,41334.79803836244,47633.84484302084,53775.41547756277,59763.44684624116,65601.77743070258
agent_268,412511.57811679825,407794.39597513975,403195.1433870227,398710.87211360864,394338.7076220299,390075.8472427406,385919.5583729336,381867.17672487174,377916.1046180114,374063.8093138226
agent_269,11658.806616271382,16734.31203389333,21682.929816074728,26507.832153701587,31212.111932887776,35798.78471759431,40270.79068268318,44630.99649864483,48882.197169207444,53027.11782300599
agent_270,264113.481254197,262611.3289952108,261146.7305426993,259718.74705150057,258326.46314758182,256968.986341261,255645.44645509825,254354.99506608956,253096.80496180608,251870.06961012966
agent_271,13151.38821874597,18449.172971452877,23614.513105342114,28650.719735884122,33561.02120066258,38348.565128821574,43016.42045877659,47567.579405482735,52004.95937852123,56331.404852233754
agent_272,109035.42320280167,111584.4138667572,114069.67976411384,116492.81401403656,118855.36990771121,121158.861904044,123404.76660046846,125594.52367948231,127729.53683152082,129811.17465475836
agent_273,81353.99437646562,87497.01284749983,93486.4558567582,99326.1627907851,105019.87705146134,110571.24845562066,115983.83557467602,121261.10801575499,126406.44864580699,131423.15576010768
agent_274,404882.610230802,401121.93107677845,397455.2689016055,393880.2732808119,390394.6525505381,386996.1723385212,383682.6541318047,380451.9738802561,377302.0606349962,374230.8952208678
agent_275,702729.2048746564,693378.6857340357,684261.9295719306,675373.092313878,666706.4759872768,658256.5250688406,650017.8229233653,641985.0883315268,634153.1721044844,626517.053783118
agent_276,5466.949867457035,10797.225988227645,15994.245205978988,21061.338943286548,26001.75533716142,30818.66132118942,35515.14465561672,40094.21590668334,44558.810376473295,48911.789984518495
agent_277,409613.67940064485,412312.38268155884,414943.61838045,417509.07318686886,420010.3916231273,422449.17709847924,424826.9929369474,427145.36337945383,429405.7745608976,431609.6754628053
agent_278,18093.260607340046,26674.93949655134,35042.07641353235,43200.03490758883,51154.0444392939,58909.20373270635,66470.48404378348,73842.73234708369,81030.67444280139,88038.91798612615
agent_279,21237.3846372278,29061.64647895627,36690.30177464153,44128.24068793465,51380.23112839545,58450.92180784473,65344.845220307776,72066.42054745925,78619.95649143193,85009.65403680531
agent_280,14570.632033664133,23761.478915646458,32722.554625579225,41459.60344276368,49978.226039518515,58283.88307135448,66381.89867739455,74277.46389328362,81975.63997877546,89481.36166213002
agent_281,44783.67087012809,50703.6894968813,56475.707657965686,62103.42536502295,67590.45012940379,72940.29927467511,78156.40219131464,83242.10253503818,88200.66037016864,93035.25425942084
agent_282,81238.75464104934,88174.45693737929,94936.76667630099,101530.01867174965,107958.4393673121,114226.14954548547,120337.16696920453,126295.4089573306,132104.69489575352,137768.74868571587
agent_283,386982.3305809199,384676.3361845476,382427.99164808454,380235.8557250331,378098.5232000579,376014.6239882071,373982.8222566525,372001.81556838687,370070.3340473278,368187.13956429524
agent_284,642209.5110309949,637342.6177370525,632597.3967754586,627970.8063379045,623459.8806612894,619061.7281265897,614773.5294052574,610592.5356519584,606516.0667424919,602541.509555762
agent_285,99598.15923115473,108176.66169062763,116540.70158861371,124695.64048915014,132646.70591717318,140398.99470949563,147957.47628201003,155326.99581521156,162512.27736008307,169517.92686633277
agent_286,1019222.300645365,1001901.8135123339,985014.3385576286,968549.0504767909,952495.394597974,936843.0801161276,921582.0734963274,906702.5920420222,892195.0976240746,878050.2905665757
agent_287,17196.35169388299,22902.63678748311,28466.264753743228,33890.802020846844,39179.72585627287,44336.426595813246,49364.209816865114,54266.29845739069,59045.83488190311,63705.88289580273
agent_288,73424.2978822701,77525.19160612169,81523.56298687699,85421.97508311342,89222.92687694391,92928.85487592866,96542.13467493877,100065.08247897364,103499.95658790763,106848.95884411829
agent_289,9348.841543241284,18463.962047901536,27351.20453994528,36016.26596968793,44464.700863687016,52701.92488533612,60733.218306444,68563.7293920242,76198.47770046488,83642.35730119454
agent_290,90152.8837829287,94665.70006613039,99065.69594225204,103355.69192147066,107538.43800120881,111616.6154289535,115592.83842100458,119469.65583825437,123249.55282007293,126934.95237734602
agent_291,85439.7146897335,93686.6651646429,101727.44187767955,109567.19917289028,117210.96253572074,124663.63181448044,131929.98436127117,139014.67809439212,145922.25448418505,152657.14146423314
agent_292,332083.24360472994,328645.00230230787,325292.71703244635,322024.2388943314,318837.4727096693,315730.3756796238,312700.9560753294,309747.27196114237,306867.42994981003,304059.583988761
agent_293,1733492.0692913278,1698838.0157660309,1665050.3135788664,1632107.3039463812,1599987.869554708,1568671.4210228266,1538137.8837042423,1508367.6848186227,1479341.7409051436,1451041.4455895014
agent_294,617443.8736729457,609995.8427983196,602734.0126955593,595653.7283453679,588750.4511039314,582019.7557935307,575457.3278658901,569058.9606364405,562820.5525877272,556738.1047402316
agent_295,8419.646591853638,13049.871306026398,17564.34040234484,21965.94777125532,26257.51495594304,30441.792961013565,34521.46401595733,38499.1432945275,42377.38059113341,46158.661955324176
agent_296,14708.209900387425,18432.870170638198,22064.413934132703,25605.169103539843,29057.405393711808,32423.335776629472,35705.1178999742,38904.8554702353,42024.599601239875,45066.35012896934
agent_297,114154.54601559557,117368.15635833895,120501.42644251375,123556.36477458417,126534.92964835285,129439.0304002773,132270.52863340365,135031.23941070185,137722.9324185676,140347.3331012367
agent_298,94792.04874928834,97204.19616537016,99556.03989604993,101849.0875334627,104084.80897994016,106264.63739025568,108389.9700903133,110462.16947286949,112482.56387086176,114452.44840890424
agent_299,281790.27917820105,279983.40616122255,278221.70496966847,276504.04630790325,274829.3291126822,273196.47984734166,271604.4518136346,270052.22448077024,268538.8028312275,267063.2167229233
agent_300,300815.82657393086,299966.2382215331,299137.8895779452,298330.2496504471,297542.8007211364,296775.03801505844,296026.4693766325,295296.61495416716,294585.0068922635,293891.18903190736
agent_301,129312.18663322342,129143.29596146468,128978.62755649991,128818.07586165925,128661.53795918962,128508.91350428172,128360.10466074653,128215.01603829971,128073.55463141407,127935.62975970056
agent_302,326914.8495490171,325091.02099789813,323312.78816055716,321579.0111441497,319888.57855315245,318240.4067769301,316633.4392951133,315066.646000342,313539.0225379399,312049.58966209786
agent_303,17670.890363234317,20839.646049291903,23929.18284319805,26941.481217256543,29878.472131963576,32742.03827380293,35534.015262096305,38256.192825682345,40910.31595017873,43498.0859965627
agent_304,792690.7699408378,787547.112961303,782532.0474062565,777642.3584900863,772874.9117968203,768226.6512708861,763694.5972581,759275.8445956337,754967.560749729,750766.983999972
agent_305,354970.3050941191,355709.4318894691,356430.0805149353,357132.7129247649,357817.77952434873,358485.71945894294,359136.9608951723,359771.92129549594,360391.0076858115,360994.6169163692
agent_306,738508.0177413775,726364.2125121097,714524.0024135736,702979.7975675008,691724.1978425799,680749.988110782,670050.133622279,659617.7754959887,649446.2263228556,639528.9658790508
agent_307,557176.8726804032,549386.0012866404,541789.9016777216,534383.7045590258,527162.6623682975,520122.14623233734,513257.64299977623,506564.7523480292,500039.1839625758,493676.75478675874
agent_308,18437.82576089022,23528.641257018688,28492.186365743946,33331.64284675107,38050.11291573302,42650.62123299042,47136.11684231638,51509.4750614092,55773.49932502469,59930.9229820498
agent_309,1131719.950285163,1111253.734149173,1091299.1734165826,1071843.4767023071,1052874.1724058883,1034379.1007168799,1016346.4058200967,998764.5282957332,981622.1977094787,964908.4253878805
agent_310,1214424.512880673,1190655.7180798573,1167481.143149062,1144885.9325915368,1122855.6022979496,1101376.0302617021,1080433.4475263609,1060014.4293594032,1040105.8866466194,1020695.0575016552
agent_311,147562.97029257394,151979.68792651937,156285.98761961618,160484.62982038557,164578.30596613573,168569.6402082421,172461.19109429585,176255.45320819825,179954.85876925307,183561.77919128153
agent_312,19025.72835491848,28305.855737483253,37353.979935483905,46175.90102853454,54777.274094258915,63163.61283334018,71340.29310394441,79312.55636778355,87085.5130500267,94664.14581521376
agent_313,105945.74057199586,109020.20008293183,112017.7981060944,114940.4561786779,117790.04779944681,120568.3996296965,123277.29266418995,125918.46337282106,128493.6048137364,131004.36771862886
agent_314,278248.58408598864,278976.25275475555,279685.72970680334,280377.4697350499,281051.91626259027,281709.50162694213,282350.6473571852,282975.7644441722,283585.25360398454,284179.5055348016
agent_315,1105948.2100563918,1084376.217923391,1063343.5255937153,1042836.6505722814,1022842.4474263835,1003348.0993591329,984341.1099935636,965809.2953621335,947740.7760964893,930123.9698124861
agent_316,7863.545213643447,15530.501796945808,23005.78446566561,30294.185067667415,37400.37565461917,44328.91147689714,51084.23390361816,57670.67326967115,64092.45165157282,70353.68557392695
agent_317,431478.7427064629,425998.1141892341,420654.50138493604,415444.4789007454,410364.70697865955,405411.9293546258,400582.97117119294,395874.7369423459,391284.20856922003,386808.4434054223
agent_318,9778.386748084455,18348.36940076945,26704.10248713732,34850.94224634599,42794.111011574445,50538.700557672186,58089.67536511749,65451.87580237666,72630.02122870434,79628.71301937384
agent_319,355970.4512314424,351486.57411541254,347114.79392728343,342852.3082438576,338696.38470251736,334644.35924971063,330693.6344332241,326841.6777371497,323086.0199584772,319424.2536242715
agent_320,415029.21424656856,408413.0835529034,401962.3561265798,395672.8968859143,389540.6741262655,383561.75693560793,377732.31267471676,372048.6045203479,366506.98906983825,361103.91400559136
agent_321,289417.6709800351,292131.3416084361,294777.170471127,297356.85361225065,299872.0446748462,302324.3559608769,304715.3594647568,307046.5878810397,309319.53558691556,311535.6596001445
agent_322,60507.1438214948,63713.65420486333,66840.00182864764,69888.19076183735,72860.17497169731,75757.85957631077,78583.1020658089,81337.71349306956,84023.45963464871,86642.06212268838
agent_323,167806.0219043232,170999.21506015374,174112.57838708855,177148.10763085,180107.74864351738,182993.3986308681,185806.90736853503,188550.0783877603,191224.67013150494,193832.39708165597
agent_324,21068.548833383706,36106.24219648904,50767.993225516744,65063.200478818755,79001.02755078822,92590.40894595845,105840.05580624941,118758.46149503312,131353.9070415972,143634.4664494972
agent_325,13194.510174199733,19340.744043111736,25333.322065300938,31176.08563693541,36872.78011927902,42427.05723956404,47842.47743184194,53122.51211931289,58270.54593959706,63289.87891437413
agent_326,466672.0030204546,459186.1739964836,451887.49069811194,444771.2744821995,437832.9636716849,431068.1106314332,424472.37891718774,418041.54049579846,411771.4730349439,405658.1572606107
agent_327,193446.72983044272,197164.25570140395,200788.84342559116,204322.81645667367,207768.44016197912,211127.92327465193,214403.41930950794,217597.02794349255,220710.79636162752,223746.72056930914
agent_328,16868.070469008886,22354.510591383318,27703.789710698387,32919.33685203058,38004.495314829466,42962.52481605838,47796.60357975657,52509.830374362304,57105.22649910289,61585.73772072497
agent_329,940489.5522166966,922425.3357426828,904812.7246805194,887640.4288949101,870897.440503941,854573.0268227461,838656.7234835812,823138.3277278953,808007.8918661017,793255.7169008527
agent_330,20005.892915601835,24477.321389611243,28836.964151770415,33087.61584487561,37232.00124565318,41272.7770114113,45212.53338302547,49053.79584534928,52799.026746115,56450.62687436157
agent_331,140337.10782161544,142846.149038381,145292.46422472742,147677.62153141518,150003.14990543574,152270.5400701058,154481.24548065913,156636.6832559486,158738.23508685583,160787.2481219904
agent_332,315607.8576457734,316616.82745938556,317600.5730276574,318559.72495672246,319494.8980875609,320406.69189012836,321295.69084763166,322162.4648311974,323007.569465174,323831.54648330115
agent_333,1165478.7169520215,1143571.654966575,1122212.2695307648,1101386.8687308498,1081082.1029509327,1061284.9563155135,1041982.7383459796,1023163.0758256841,1004813.904868396,986923.46318504
agent_334,365313.7136143681,361909.60873744497,358590.6064824449,355354.5792838198,352199.45276516036,349123.2044094674,346123.86226266675,343199.50366953615,340348.2540412338,337568.285653639
agent_335,88788.9622289807,91782.44083153817,94701.08246903171,97546.75806558791,100321.29177223021,103026.46213620645,105664.00324108328,108235.6058183382,110742.91833116174,113187.5480311647
agent_336,60449.216242404946,63176.32954903305,65835.26502299545,68427.72711010878,70955.37764504428,73419.8369166064,75822.68470637946,78165.46130140818,80449.6684815612,82676.77048221038
agent_337,16547.627106932046,23106.08716768416,29500.58572691747,35735.221822169944,41813.99201504111,47740.7929530905,53519.42386768865,59153.58900942185,64646.90002261171,70002.87826047183
agent_338,967086.6329147548,946442.0978144493,926313.6760916514,906688.4649119235,887553.8840116888,868897.6676339599,850707.8566656742,832972.7909715958,815681.1019198693,798821.705094436
agent_339,823814.5946265669,812252.5896911385,800979.6348790958,789988.5039373542,779272.1512691561,768823.707417663,758636.4746624571,748703.9227261315,739019.684588214,729577.5524037444
agent_340,17188.65702068233,22536.620652050377,27750.885192634218,32834.79311970346,37791.60334859598,42624.49332176618,47336.56104560713,51930.827076352056,56410.236456328355,60777.66060180525
agent_341,5275.891659556426,10419.886027623941,15435.280536489769,20325.29018263395,25093.04958762453,29741.61500749034,34273.96629185951,38693.00879411945,43001.57523382289,47202.427512533744
agent_342,818537.5137452895,808898.0291438561,799499.5316574585,790335.9966082209,781401.5499352141,772690.4644290325,764197.1560605055,755916.1804011917,747842.2291333607,739970.1266472255
agent_343,93146.74480659964,101850.27946322529,110336.2257534353,118610.02338639005,126676.97607852094,134542.25495334854,142210.90185630546,149687.83258668843,156977.84004881184,164085.59732438216
agent_344,872775.5365266441,856163.5628228822,839966.8884617144,824175.1309595758,808778.1673949906,793766.12791952,779129.3894309362,764858.569404567,750944.5198788571,737378.3215912898
agent_345,6907.878053631899,13643.059155923002,20209.860730656826,26612.492266022306,32855.05801300365,38941.55961631046,44875.8986795346,50661.87926617813,56303.21033815558,61803.508133333584
agent_346,15130.328986739101,20848.892792995168,26424.49250409483,31860.702222417,37161.006697781115,42328.803561261135,47367.40550315415,52280.04239649984,57069.86336751189,61739.938814248635
agent_347,76762.65588923151,84859.36175106744,92753.64996635747,100450.58097626524,107955.08871092531,115271.98375221889,122405.95641748013,129361.57976610985,136143.3125310238,142755.50197681494
agent_348,827191.8533785235,811678.9166265349,796553.803293346,781806.8177934868,767428.506931124,753409.6538403204,739741.2720767868,726414.5998573416,713421.0944433826,700752.4266647724
agent_349,211022.43123540105,216206.95397551887,221261.86364713375,226190.40057695826,230995.72408353715,235680.91450245157,240248.97516089314,244702.83430287364,249045.34696630464,253279.29681314988
agent_350,311716.09100354824,313156.32396185555,314560.5510962052,315929.6725521961,317264.5659717872,318566.08705588855,319835.07011288736,321072.3285934612,322278.6556120207,323454.8244551162
agent_351,320981.68419938645,321653.71658474964,322308.9481604787,322947.79894681455,323570.678463492,324177.98599225254,324770.11083279405,325347.432552322,325910.32122886175,326459.137688488
agent_352,323316.7345401531,323557.2155170489,323791.68446952227,324020.2916981838,324243.1837461288,324460.5034928752,324672.39024595293,324878.9798302037,325080.4046748482,325276.7938983766
agent_353,77687.54966902279,80081.55581398244,82415.7118053181,84691.51389687037,86910.42093613383,89073.8552994157,91183.20380361553,93239.81859521035,95245.01801701532,97200.08745327515
agent_354,263521.204053494,265816.35652385076,268054.13018244866,270235.9594995816,272363.2430837862,274437.3445783857,276459.5935356202,278431.28626892384,280353.6866838949,282228.02708849165
agent_355,11876.615173616086,23456.31496789177,34746.52226731056,45754.47438424388,56487.22769825386,66951.6621794136,77154.48579854435,87102.23882719682,96801.29803013298,106257.88075299574
agent_356,108852.8449604133,114526.84970271515,120059.00432645943,125452.85508461011,130711.85957380703,135839.38895077404,140838.73009331684,145713.0877072961,150465.58638092587,155099.2725877149
agent_357,71187.81839474439,79043.33251625049,86702.45878471894,94170.10689647569,101451.0638054385,108549.99679167726,115471.45645326003,122219.87962330325,128799.59221409538,135214.8119901177
agent_358,23466.435782957116,31643.902272902447,39616.932100599144,47390.636182603426,54969.997662557595,62359.87510551291,69565.00561239435,76590.00785660376,83439.38504470793,90117.5278031095
agent_359,411161.3740863242,406676.1173168806,402302.9919666731,398039.1947502208,393881.9924641798,389828.72023528983,385876.7798121221,382023.63789953355,378266.82453475974,374603.9315041053
agent_360,228727.74653740384,232233.8179897406,235652.23765576893,238985.19683014657,242234.83202516474,245403.22634030748,248492.41079757165,251504.3656434042,254441.02161809095,257304.26119341052
agent_361,516262.4125292561,507496.86407340714,498950.45432895445,490617.7048281131,482493.2740647928,474571.9540705555,466848.66707617417,459318.4622566523,451976.51255761855,444818.1116010606
agent_362,69905.71762620387,75685.89761134186,81321.57309685141,86816.35669522322,92173.77070363573,97397.24936183794,102490.14105358509,107455.71045303855,112297.14061750569,117017.53502786114
agent_363,1145858.4762152066,1124540.11781228,1103754.718369427,1083488.953912645,1063729.8335672827,1044464.6912305544,1025681.1774522443,1007367.251518392,989511.173732886,972101.4978920176
agent_364,65165.34126853332,69471.22743819165,73669.46645360853,77762.74949363999,81753.70045767065,85644.87764760056,89438.77540778222,93137.82572395934,96744.39978223202,100260.8094890479
agent_365,85411.33858028376,88494.91730407868,91501.40655977874,94432.7335840863,97290.77743278616,100077.37018526852,102794.29811893882,105443.30285426737,108026.0824712127,110544.29259773441
agent_366,353962.57813248935,355483.04406187107,356965.4983430183,358410.8912671368,359820.1493681524,361194.17601664254,362533.85199892044,363840.0360816414,365113.56556229433,366355.2568059309
agent_367,414281.23193188966,408880.1404143479,403614.07618474466,398479.6635608815,393473.61125261494,388592.710252055,383833.8317765091,379193.9252628519,374670.016412036,370259.2052824906
agent_368,168834.13245325908,171394.35293611028,173890.5679068902,176324.37750340064,178697.3418599983,181010.98210768102,183266.78134917168,185466.18560962507,187610.60476356713,189701.41343866062
agent_369,19539.34542338232,29509.366321933197,39230.1366980203,48707.88781470523,57948.69515347303,66958.48230877164,75743.02478518778,84307.95369969352,92658.75939133661,100800.79494068865
agent_370,11498.176607068084,14210.722191891382,16855.454137094097,19434.067783666746,21948.21608907508,24399.5106868482,26789.522919676994,29119.78484668507,31391.790225517943,33606.99546988
agent_371,7119.947082252049,14061.895487447797,20830.29518251365,27429.48488520286,33863.69484532483,40137.04955644376,46253.570399784716,52217.178222042145,58031.69584874314,63700.850534776604
agent_372,473426.3101111065,465106.3010595862,456994.292234354,449085.08362975257,441373.6052402662,433854.91381051694,426524.18966651143,419376.73362610606,412407.9639867108,405613.41358830046
agent_373,14950.861759513906,18731.9888913203,22418.587844831534,26013.02182450499,29517.59495468661,32934.553756613685,36266.08858849258,39514.3350495745,42681.37534912938,45769.23964119539
agent_374,19943.11101859494,27017.753918583985,33915.5307460733,40640.86315287539,47198.06224950742,53591.33136872365,59824.76875995948,65902.3702164144,71828.03163645796,77605.55152100044
agent_375,18896.58950061568,24340.237913878573,29647.795116809895,34822.663389667934,39868.15995570453,44787.5191075902,49583.89428067872,54260.36007444005,58819.91422335734,63265.479518551685
agent_376,90339.78897582577,95812.96549316758,101149.31259757584,106352.2510243739,111425.115990502,116371.1593324769,121193.55159090244,125895.38404286733,130479.6706835331,134949.3501581822
agent_377,944863.1589629209,930793.0235314484,917074.6414857628,903699.2189912193,890658.1820590395,877943.1710501642,865546.0353165107,853458.8279761985,841673.8008193942,830183.3993415099
agent_378,17444.00575883076,22279.60084633797,26994.306056657493,31591.143636719033,36073.06027727903,40442.92900182503,44703.55100825738,48857.65746452892,52907.91125939367,56856.90870938681
agent_379,21574.866300345926,31732.324714090202,41635.84666749087,51291.78057205652,60706.31612900803,69885.48829703576,78835.18116086279,87561.13170309414,96068.93348176972,104364.0402159784
agent_380,615944.7247422582,606774.7662142562,597834.0566494542,589116.8648237722,580617.6027937323,572330.8223144434,564251.2113471368,556373.5906540127,548692.9104782168,541204.2473068158
agent_381,593186.0106366733,586659.2538091289,580295.665902273,574091.1676930885,568041.7819391338,562143.6308290279,556392.9334966745,550786.00359763,545319.2469460615,539989.1592107823
agent_382,19842.95414154226,26630.381520487248,33248.123214958614,39700.42136706819,45991.41206537503,52125.1279962242,58105.50102880213,63936.364735565614,69621.45684966001,75164.42166090205
agent_383,845734.2736106917,831105.0736935897,816841.6037744152,802934.7206032202,789375.509511305,776155.2786966877,763265.5536524358,750698.0717342902,738444.7768640983,726497.8143656611
agent_384,95557.4032421509,98415.68477443642,101202.5092684148,103919.66315004372,106568.88818463191,109151.8825933554,111670.30214186081,114125.76120165359,116519.83378495154,118854.05455366704
agent_385,106154.77331078934,107382.04744567003,108578.63972717873,109745.31720164968,110882.82773925888,111991.90051342786,113073.2464682426,114127.55877418697,115155.51327248273,116157.7689083211
agent_386,305187.76636947086,306396.73385029833,307575.4771441051,308724.75185556675,309845.2946992419,310937.82397182507,312003.04001259373,313041.62565234315,314054.24665109883,315041.5521248856
agent_387,852699.9284346731,838928.1527989632,825500.6715541461,812408.8773404494,799644.3779820951,787198.9911076997,775064.7389051642,763233.843007692,751698.7195076566,740451.9740951222
agent_388,80424.74150413592,85372.30311373611,90196.1756830963,94899.45143822247,99485.1452994705,103956.19681418732,108315.47204103622,112565.7653872139,116709.80139973715,120750.23651194731
agent_389,77289.04364138619,80438.2722305278,83508.77010494086,86502.50553249361,89421.39757435753,92267.31731517485,95042.08906247174,97747.49151608621,100385.25890836032,102957.08211582758
agent_390,1076067.7764302625,1057471.2934035643,1039339.7224525333,1021661.4407752781,1004425.1161399543,987619.6996205136,971234.4185140588,955258.7694352655,939682.511583442,924495.6601779141
agent_391,573457.3873239277,563561.59393959,553913.1953898608,544506.0068038747,535333.9979325384,526391.2892829855,517672.1483496714,509170.98593969014,500882.35258995846,492800.93507397006
agent_392,1148908.9706231416,1125661.5951410683,1102995.4040460468,1080895.8677284007,1059348.8198186958,1038340.4481067335,1017857.2856875703,997886.2023288863,978414.3960541693,959429.3849363202
agent_393,252439.32388120564,249128.3407841755,245900.13226457112,242752.62895795685,239683.81323400795,236691.71790315775,233774.4249555788,230930.06433168935,228156.81272339713,225452.89240531222
agent_394,355747.93767324626,357752.34655183816,359706.6452084653,361612.08639867674,363469.8915591329,365281.25159057765,367047.32762123627,368769.2517511284,370448.12777777325,372085.03190375195
agent_395,94287.13273955809,96670.07244589741,98993.43865957826,101258.72071791708,103467.37072479742,105620.80448150577,107720.4023942964,109767.51035926727,111763.44062511386,113709.47263431428
agent_396,108038.45396111817,111252.43279629521,114386.06216059283,117441.350790783,120420.25720521843,123324.69095929296,126156.51386951563,128917.54120698274,131609.54286101318,134234.24447369284
agent_397,245578.9946799055,247597.81077453523,249566.1564667992,251485.2935167566,253356.45214046503,255180.83179858077,256959.6019652436,258693.90287773986,260384.8462674237,262033.51607236548
agent_398,153737.3622585722,160397.73655018292,166891.60148450336,173223.1197954658,179396.3501486542,185415.24974301286,191283.67684751254,197005.39327439974,202584.06679061477,208023.27346892442
agent_399,88914.37346654477,93715.41155439384,98396.42369004668,102960.4105223082,107410.29768376319,111748.9376661818,115979.11164903994,120103.53128232663,124124.84042478116,128045.61683867431
agent_400,5385.706451095464,10517.048648425389,15520.107290822065,20398.089467158825,25154.122089087163,29791.253895467293,34312.45740668792,38720.63083012804,43018.59991798215,47209.11977863991
agent_401,8255.35564126901,15978.482736201498,23508.531653760678,30850.329348380874,38008.58210063557,44987.878534083895,51792.69255669601,58427.38622874282,64896.21255898847,71203.31823097797
agent_402,352562.64618323307,349428.0025521084,346371.7250117618,343391.85440992395,340486.480573132,337653.74108225986,334891.8200786595,332198.9471001492,329573.39594610163,327013.4835709052
agent_403,17096.745046322456,24043.913342717227,30817.40243170213,37421.55429346241,43860.602358678676,50138.67422226454,56259.79428926075,62227.886354582064,68046.77611827034,73720.19363786641
agent_404,78800.16973366932,81701.45336687125,84530.20490924316,87288.23766305576,89977.31959802304,92599.17448461613,95155.4829990444,97647.88380061196,100077.97458214033,102447.3130941305
agent_405,95465.70817826613,105532.22234581041,115347.07365916611,124916.55368968789,134246.79671944663,143343.7836734614,152213.34595362583,160861.16917678615,169292.79681936745,177513.63377088422
agent_406,708945.9947345773,697909.3672164467,687148.6553862693,676656.9613518465,666427.5596682841,656453.893026811,646729.5680513745,637248.351200324,628004.1647705497,618991.0830015199
agent_407,1061936.2396027108,1042135.0284903909,1022828.8476558789,1004005.3213422297,985652.3831864218,967758.2684845091,950311.5066501441,933300.9138616383,916715.5858928451,900544.8911232718
agent_408,13659.721669847393,18785.79614417722,23783.718756648803,28656.693303808595,33407.84348728939,38040.21491618317,42556.7770593546,46960.42514894674,51253.98203629909,55440.200001467616
agent_409,84010.87738391075,90774.76504065165,97369.55550597403,103799.47620966335,110068.64889576043,116181.09226470509,122140.72454942613,127951.36602702914,133616.74146769207,139140.48252233845
agent_410,8739.49056622534,17260.493868295045,25568.47208781301,33668.750851843026,41566.5226467723,49266.850146828336,56774.669459382974,64094.79328912374,71231.91402312099,78190.60673876831
agent_411,7775.196651135728,15356.013385993061,22747.30970247896,29953.823611052714,36980.17467191213,43830.86695625006,50510.29193347953,57022.73128627827,63372.35965525704,69563.24731501134
agent_412,90271.75151970859,93087.23957263333,95832.34042423496,98508.81375454656,101118.37525160036,103662.69771122781,106143.41210936458,108562.10864754794,110920.3377722767,113219.61116888725
agent_413,17915.102103935948,25380.326609331685,32658.92050209253,39755.54954753435,46674.76286684013,53420.99585316326,59998.57301482832,66411.71074745174,72664.52003675958,78761.00909383473
agent_414,85458.58103427524,87969.04494572952,90416.74725939744,92803.25701522367,95130.10402715424,97398.77986378656,99610.73880450305,101767.39877170164,103870.14223972027,105920.31712103842
agent_415,681829.8676993288,674385.312383107,667126.8709497908,660049.8905523075,653149.8346647612,646422.2801744036,639862.9145463048,633467.5330589087,627232.0361086973,621152.4265822413
agent_416,76658.25034204539,87155.44563733488,97390.21105024213,107369.1073278267,117098.53119847165,126584.71947235048,135833.75303938234,144851.56076723838,153643.92330189806,162216.47677319124
agent_417,14958.292328972411,21674.425579261617,28222.655498293592,34607.17966934977,40832.09073612954,46901.37902623981,52818.935109097336,58588.55228988342,64213.92904114985,69698.67137363461
agent_418,108936.44011193825,110904.23571483204,112822.83642765348,114693.47212265439,116517.34192528029,118295.61498284053,120029.43121396177,121719.90203930497,123368.1110940146,124975.11492235649
agent_419,1134586.5031450777,1114430.0571570653,1094777.5223187532,1075616.3008513988,1056934.1099207285,1038718.9737633248,1020959.2160098562,1003643.4522002243,986760.5824858332,970299.7845143019
agent_420,121814.83807836418,127037.50837591288,132129.61191602287,137094.4128676301,141935.09379544714,146654.75770006876,151256.43000707484,155743.06050640577,160117.52524325345,164382.6283616799
